id,cip6
MID26501351,140801
MID26501413,141901
MID26501413,143501
MID26501477,140801
MID26501499,141001
MID26501522,141901
MID26501532,140801
MID26501561,141901
MID26501590,140801
MID26501606,141001
MID26501663,141001
MID26501791,141901
MID26501798,141001
MID26501798,141901
MID26501812,141001
MID26501812,143501
MID26501848,140801
MID26501898,141901
MID26501956,141001
MID26501968,141901
MID26502018,141001
MID26502033,140801
MID26502131,141901
MID26502251,141901
MID26502272,141001
MID26502272,141901
MID26502297,141001
MID26502331,141901
MID26502333,141901
MID26502350,141001
MID26502354,141901
MID26502376,141001
MID26502434,141901
MID26502473,143501
MID26502507,141901
MID26502507,140801
MID26502517,140801
MID26502551,141901
MID26502572,140801
MID26502621,140801
MID26502703,141901
MID26502708,140801
MID26502848,141901
MID26502935,140801
MID26502980,143501
MID26502980,140801
MID26503021,141901
MID26503067,141901
MID26503101,141001
MID26503108,143501
MID26503124,141901
MID26503142,141001
MID26503149,141901
MID26503211,140801
MID26503278,141901
MID26503316,141001
MID26503346,141901
MID26503392,141901
MID26503428,141001
MID26503438,141901
MID26503460,141901
MID26503538,141901
MID26503562,141001
MID26503620,143501
MID26503662,141901
MID26503752,141001
MID26503753,141001
MID26503771,141001
MID26503795,141001
MID26503831,141001
MID26503836,141001
MID26503910,141001
MID26503910,140801
MID26504000,140801
MID26504136,141001
MID26504193,141001
MID26504212,141901
MID26504221,140801
MID26504232,141001
MID26504407,141901
MID26504468,141901
MID26504595,141901
MID26504639,141901
MID26504679,143501
MID26504724,141901
MID26504847,140801
MID26504859,141901
MID26504860,143501
MID26504885,140801
MID26504895,141901
MID26504951,141001
MID26504951,141901
MID26505032,141901
MID26505032,143501
MID26505052,141001
MID26505095,140801
MID26505097,140801
MID26505245,141001
MID26505271,141001
MID26505303,141001
MID26505309,141001
MID26505356,140801
MID26505376,141901
MID26505416,140801
MID26505465,141001
MID26505479,140801
MID26505607,141901
MID26505639,141001
MID26505674,140801
MID26505674,143501
MID26505716,141901
MID26505717,140801
MID26505761,141901
MID26505813,141001
MID26505813,141901
MID26506028,140801
MID26506054,141901
MID26506064,141901
MID26506068,141001
MID26506108,140801
MID26506143,140801
MID26506191,141001
MID26506343,141901
MID26506343,140801
MID26506366,141001
MID26506374,143501
MID26506397,141901
MID26506439,143501
MID26506463,141901
MID26506559,141001
MID26506601,140801
MID26506684,141001
MID26506756,141901
MID26506806,140801
MID26506813,141001
MID26506860,141001
MID26506860,141901
MID26506870,141001
MID26506925,143501
MID26506958,141901
MID26506961,140801
MID26506973,141001
MID26507009,141001
MID26507060,141001
MID26507060,140801
MID26507091,141901
MID26507123,141901
MID26507164,143501
MID26507318,140801
MID26507318,141001
MID26507323,141001
MID26507406,140801
MID26507439,140801
MID26507489,141001
MID26507514,141901
MID26507642,141901
MID26507644,141001
MID26507656,141001
MID26507662,141001
MID26507692,141901
MID26507714,141901
MID26507818,141901
MID26507848,141001
MID26507855,141001
MID26507892,140801
MID26507907,141001
MID26507926,140801
MID26507959,141901
MID26507968,141001
MID26507973,140801
MID26508035,141901
MID26508129,141001
MID26508188,141001
MID26508332,140801
MID26508386,141001
MID26508440,141001
MID26508472,141001
MID26508496,141001
MID26508516,141001
MID26508535,141901
MID26508647,141901
MID26508650,141001
MID26508775,140801
MID26508824,141901
MID26508837,141001
MID26508837,141901
MID26508837,140801
MID26508922,143501
MID26509016,141001
MID26509122,141901
MID26509160,141001
MID26509240,141001
MID26509240,143501
MID26509289,141901
MID26509449,143501
MID26509466,143501
MID26509467,143501
MID26509557,141001
MID26509608,141901
MID26509645,140801
MID26509686,143501
MID26509711,141901
MID26509982,141001
MID26510075,141901
MID26510085,141901
MID26510280,141901
MID26510302,143501
MID26510386,143501
MID26510450,140801
MID26510551,141901
MID26510551,140801
MID26510557,143501
MID26510565,141901
MID26510576,141001
MID26510629,143501
MID26510631,140801
MID26510686,141001
MID26510814,141001
MID26510867,141901
MID26510867,141001
MID26510901,141001
MID26510912,141901
MID26511006,140801
MID26511027,141001
MID26511038,140801
MID26511175,141901
MID26511186,143501
MID26511196,141901
MID26511266,143501
MID26511327,140801
MID26511394,141901
MID26511414,140801
MID26511580,141001
MID26511599,143501
MID26511612,143501
MID26511636,143501
MID26511662,141901
MID26511673,140801
MID26511678,141901
MID26511721,140801
MID26511723,141001
MID26511733,141901
MID26511772,141901
MID26511772,140801
MID26511791,140801
MID26511809,141001
MID26511816,141001
MID26511850,141001
MID26511850,143501
MID26511863,143501
MID26511994,141901
MID26512118,141901
MID26512125,141001
MID26512211,141901
MID26512244,141901
MID26512308,141001
MID26512345,141001
MID26512455,140801
MID26512483,141901
MID26512539,141001
MID26512665,143501
MID26512665,140801
MID26512710,141001
MID26512740,140801
MID26512771,141901
MID26512917,140801
MID26512923,141901
MID26512934,141001
MID26513051,141001
MID26513089,141001
MID26513113,141001
MID26513113,140801
MID26513148,141001
MID26513297,143501
MID26513320,141001
MID26513320,141901
MID26513336,140801
MID26513340,141901
MID26513404,143501
MID26513461,141001
MID26513546,141001
MID26513654,140801
MID26513738,141001
MID26513764,141001
MID26513812,141001
MID26513844,141901
MID26513890,140801
MID26513986,141001
MID26514002,140801
MID26514095,140801
MID26514156,141001
MID26514156,140801
MID26514165,141001
MID26514170,141001
MID26514272,141901
MID26514283,141001
MID26514344,141901
MID26514355,141901
MID26514389,143501
MID26514435,143501
MID26514465,140801
MID26514490,141001
MID26514686,140801
MID26514754,141901
MID26514754,143501
MID26514794,141901
MID26514817,143501
MID26514920,141001
MID26514926,141001
MID26514953,140801
MID26514967,140801
MID26514967,141001
MID26514970,143501
MID26514970,141901
MID26514985,141001
MID26515000,141901
MID26515006,141001
MID26515006,141901
MID26515031,141001
MID26515076,140801
MID26515086,141901
MID26515099,140801
MID26515180,141901
MID26515298,141901
MID26515464,141901
MID26515536,141001
MID26515570,141001
MID26515597,143501
MID26515654,141001
MID26515718,141901
MID26515727,141001
MID26515868,141901
MID26515870,141901
MID26515870,140801
MID26515899,141001
MID26515907,140801
MID26515938,140801
MID26515968,141001
MID26515973,141001
MID26516055,140801
MID26516063,141901
MID26516100,141001
MID26516125,140801
MID26516128,141901
MID26516180,141001
MID26516180,143501
MID26516184,141901
MID26516212,143501
MID26516329,141901
MID26516360,141001
MID26516462,141001
MID26516490,141901
MID26516511,141901
MID26516595,141001
MID26516696,141001
MID26516699,141001
MID26516700,140801
MID26516723,140801
MID26516750,140801
MID26516750,141901
MID26516832,143501
MID26516834,143501
MID26516834,141001
MID26516846,140801
MID26516847,143501
MID26516925,143501
MID26516925,141901
MID26516978,140801
MID26517010,141001
MID26517031,141901
MID26517084,141001
MID26517104,141001
MID26517113,143501
MID26517119,140801
MID26517202,141901
MID26517217,140801
MID26517273,141001
MID26517335,140801
MID26517454,141001
MID26517457,141001
MID26517457,141901
MID26517527,141001
MID26517527,143501
MID26517563,140801
MID26517678,140801
MID26517810,141901
MID26517900,141001
MID26517928,141001
MID26517928,141901
MID26517983,141001
MID26518000,141001
MID26518148,141001
MID26518156,141001
MID26518193,140801
MID26518193,141001
MID26518288,141901
MID26518296,140801
MID26518372,143501
MID26518380,141001
MID26518417,143501
MID26518421,141901
MID26518441,141001
MID26518519,143501
MID26518533,140801
MID26518628,143501
MID26518718,141001
MID26518851,141901
MID26518905,141901
MID26518905,140801
MID26518939,140801
MID26519036,143501
MID26519145,141901
MID26519314,141901
MID26519314,143501
MID26519458,143501
MID26519477,141001
MID26519571,141001
MID26519615,141001
MID26519616,141901
MID26519639,141001
MID26519639,140801
MID26519653,141001
MID26519677,141901
MID26519717,140801
MID26519727,141901
MID26519734,140801
MID26519779,140801
MID26519794,141001
MID26519873,141001
MID26519873,141901
MID26519900,141001
MID26520110,143501
MID26520169,141901
MID26520179,141001
MID26520294,141001
MID26520321,141901
MID26520321,141001
MID26520368,141901
MID26520369,141901
MID26520370,141001
MID26520420,141901
MID26520474,143501
MID26520518,141001
MID26520545,143501
MID26520700,141901
MID26520774,141901
MID26520783,141901
MID26520808,141001
MID26520812,141901
MID26520954,140801
MID26521030,141001
MID26521102,141901
MID26521192,141001
MID26521249,141901
MID26521252,141901
MID26521256,141001
MID26521268,141001
MID26521307,141901
MID26521389,141001
MID26521453,141001
MID26521476,141901
MID26521599,141001
MID26521639,140801
MID26521700,143501
MID26521701,141901
MID26521752,140801
MID26522034,141901
MID26522034,140801
MID26522049,140801
MID26522135,141001
MID26522211,141001
MID26522212,140801
MID26522230,141001
MID26522341,141901
MID26522372,141901
MID26522372,143501
MID26522508,140801
MID26522556,141901
MID26522556,140801
MID26522561,140801
MID26522591,141001
MID26522702,141001
MID26522702,141901
MID26522804,141901
MID26522827,141901
MID26522862,141901
MID26522929,141001
MID26522934,143501
MID26523004,141001
MID26523021,140801
MID26523070,141001
MID26523096,141901
MID26523109,140801
MID26523190,141901
MID26523238,143501
MID26523281,141901
MID26523316,141901
MID26523406,140801
MID26523480,140801
MID26523512,140801
MID26523519,141001
MID26523535,140801
MID26523557,141901
MID26523606,141001
MID26523700,140801
MID26523710,141901
MID26523742,141001
MID26523755,140801
MID26523786,141001
MID26523811,141001
MID26523847,141901
MID26523872,141001
MID26523884,140801
MID26523917,141901
MID26523955,141001
MID26524016,141001
MID26524021,141001
MID26524032,140801
MID26524290,141901
MID26524354,141001
MID26524488,141901
MID26524510,141901
MID26524538,143501
MID26524546,141001
MID26524550,143501
MID26524562,143501
MID26524591,140801
MID26524594,143501
MID26524635,141901
MID26524636,141901
MID26524670,141901
MID26524745,141001
MID26524776,143501
MID26524848,141001
MID26524915,141001
MID26525069,141901
MID26525094,140801
MID26525135,141901
MID26525171,141001
MID26525177,143501
MID26525183,141901
MID26525302,140801
MID26525323,141901
MID26525489,141901
MID26525904,143501
MID26526009,140801
MID26526009,141001
MID26526086,141001
MID26526171,141901
MID26526282,141901
MID26526357,140801
MID26526440,141901
MID26526507,141001
MID26526507,140801
MID26526636,141901
MID26526757,141001
MID26526757,140801
MID26526827,140801
MID26526863,141001
MID26526871,141001
MID26526884,143501
MID26526950,141901
MID26526966,140801
MID26527136,141901
MID26527184,141901
MID26527197,141901
MID26527255,140801
MID26527269,140801
MID26527341,141001
MID26527398,141001
MID26527448,141001
MID26527539,141901
MID26527560,140801
MID26527574,141901
MID26527610,141001
MID26527761,141001
MID26527781,143501
MID26527822,141901
MID26527897,141001
MID26527929,140801
MID26527933,141001
MID26527961,141901
MID26528031,141001
MID26528069,141001
MID26528141,141001
MID26528145,141901
MID26528145,140801
MID26528196,140801
MID26528221,143501
MID26528256,141001
MID26528256,143501
MID26528554,140801
MID26528843,141901
MID26528959,143501
MID26528959,140801
MID26529069,141901
MID26529092,143501
MID26529264,141901
MID26529265,141001
MID26529328,140801
MID26529429,141901
MID26529429,141001
MID26529465,141901
MID26529467,143501
MID26529531,141901
MID26529655,141001
MID26529711,141901
MID26529764,141001
MID26529767,141001
MID26529784,140801
MID26529784,141001
MID26529894,140801
MID26530086,141001
MID26530120,140801
MID26530135,140801
MID26530158,141001
MID26530237,141901
MID26530249,140801
MID26530359,140801
MID26530377,141901
MID26530377,141001
MID26530395,140801
MID26530425,141901
MID26530522,143501
MID26530540,141901
MID26530540,143501
MID26530541,141901
MID26530570,143501
MID26530602,143501
MID26530606,141001
MID26530675,143501
MID26530725,140801
MID26530733,143501
MID26530754,141901
MID26530898,140801
MID26531017,140801
MID26531060,141001
MID26531065,140801
MID26531071,141901
MID26531115,141901
MID26531187,143501
MID26531191,140801
MID26531219,141901
MID26531256,141901
MID26531291,140801
MID26531333,141901
MID26531388,140801
MID26531388,141001
MID26531403,141001
MID26531431,141901
MID26531448,141901
MID26531456,140801
MID26531489,141901
MID26531714,140801
MID26531761,141901
MID26531835,141901
MID26531843,140801
MID26531875,143501
MID26531944,140801
MID26531981,143501
MID26531992,141901
MID26532110,141001
MID26532136,141901
MID26532149,140801
MID26532212,141901
MID26532218,141001
MID26532311,143501
MID26532312,140801
MID26532312,141001
MID26532378,141901
MID26532412,143501
MID26532510,141901
MID26532512,141901
MID26532526,140801
MID26532541,141901
MID26532583,141901
MID26532603,141901
MID26532691,141001
MID26532694,141901
MID26532732,141001
MID26532780,140801
MID26532814,141901
MID26532818,143501
MID26532941,140801
MID26532942,143501
MID26532958,141001
MID26532983,141901
MID26532983,140801
MID26533024,141901
MID26533025,143501
MID26533043,143501
MID26533062,141901
MID26533076,141901
MID26533110,143501
MID26533197,141901
MID26533219,140801
MID26533362,141001
MID26533389,143501
MID26533427,141001
MID26533537,143501
MID26533555,141001
MID26533556,141001
MID26533556,140801
MID26533609,141001
MID26533652,141901
MID26533672,141001
MID26533686,141901
MID26533687,141901
MID26533695,140801
MID26533707,143501
MID26533720,141001
MID26533801,141901
MID26533836,141901
MID26533906,141001
MID26533910,140801
MID26533917,141001
MID26533930,141001
MID26533934,143501
MID26533984,143501
MID26534053,141901
MID26534059,141001
MID26534116,141001
MID26534127,140801
MID26534163,140801
MID26534209,141901
MID26534400,141001
MID26534498,141001
MID26534567,141901
MID26534614,141901
MID26534622,141001
MID26534652,143501
MID26534663,140801
MID26534737,140801
MID26534743,143501
MID26534752,141901
MID26534755,141001
MID26534773,140801
MID26534776,141901
MID26534789,140801
MID26534801,141901
MID26534846,141901
MID26534846,141001
MID26534860,141001
MID26534975,143501
MID26534998,141001
MID26535017,141901
MID26535094,141901
MID26535104,141001
MID26535137,141901
MID26535140,143501
MID26535189,141901
MID26535200,143501
MID26535200,140801
MID26535201,141001
MID26535205,143501
MID26535256,143501
MID26535317,140801
MID26535382,140801
MID26535480,141901
MID26535557,140801
MID26535693,143501
MID26536003,140801
MID26536193,140801
MID26536275,140801
MID26536359,141901
MID26536406,141001
MID26536420,141001
MID26536438,141901
MID26536448,141001
MID26536448,140801
MID26536455,140801
MID26536495,141901
MID26536724,141901
MID26536763,141001
MID26536800,141001
MID26536814,141901
MID26536849,141001
MID26536895,141001
MID26536895,143501
MID26536967,140801
MID26537027,143501
MID26537033,140801
MID26537077,141901
MID26537099,143501
MID26537173,140801
MID26537287,140801
MID26537312,141901
MID26537743,141001
MID26537781,141901
MID26537787,140801
MID26537869,140801
MID26537928,141001
MID26538125,141901
MID26538194,141001
MID26538306,140801
MID26538308,141901
MID26538315,141001
MID26538393,141901
MID26538401,141001
MID26538411,140801
MID26538449,143501
MID26538457,141901
MID26538566,143501
MID26538610,141001
MID26538631,141901
MID26538636,141001
MID26538667,141001
MID26538792,140801
MID26538898,141901
MID26538904,140801
MID26538980,140801
MID26539002,140801
MID26539080,141001
MID26539086,141001
MID26539115,141901
MID26539124,141901
MID26539139,141001
MID26539168,141901
MID26539168,143501
MID26539270,141001
MID26539390,141001
MID26539409,141901
MID26539490,141901
MID26539563,141901
MID26539919,141001
MID26540055,141901
MID26540084,141901
MID26540121,141001
MID26540121,140801
MID26540277,143501
MID26540304,141001
MID26540317,140801
MID26540326,140801
MID26540483,141001
MID26540494,141901
MID26540494,143501
MID26540532,141901
MID26540538,141901
MID26540741,141901
MID26540878,140801
MID26541064,141901
MID26541104,141001
MID26541211,141901
MID26541230,143501
MID26541255,140801
MID26541545,141001
MID26541560,141901
MID26541599,141901
MID26541601,143501
MID26541659,141001
MID26541688,141901
MID26541763,143501
MID26541795,141901
MID26541799,141001
MID26541803,141001
MID26541813,141001
MID26541832,141901
MID26541837,141901
MID26541844,141901
MID26541888,141001
MID26541900,141001
MID26541919,141001
MID26541991,141001
MID26542035,140801
MID26542137,141001
MID26542232,141901
MID26542232,143501
MID26542271,141901
MID26542466,141001
MID26542515,140801
MID26542753,141001
MID26542757,141901
MID26542862,141901
MID26542925,141001
MID26542949,140801
MID26543022,141001
MID26543059,141901
MID26543076,141001
MID26543164,141001
MID26543210,143501
MID26543229,143501
MID26543478,141901
MID26543533,140801
MID26543720,140801
MID26543732,140801
MID26543853,141001
MID26543933,141901
MID26543963,141001
MID26543969,143501
MID26543983,141901
MID26544046,143501
MID26544099,140801
MID26544217,141001
MID26544275,141001
MID26544323,140801
MID26544328,141901
MID26544490,141901
MID26544529,141001
MID26544543,141001
MID26544543,143501
MID26544560,141901
MID26544585,140801
MID26544803,141001
MID26544928,141001
MID26544941,141901
MID26544966,140801
MID26544995,140801
MID26545002,141901
MID26545057,141001
MID26545057,143501
MID26545067,141901
MID26545194,141901
MID26545205,140801
MID26545223,140801
MID26545227,140801
MID26545318,141001
MID26545396,141001
MID26545431,141901
MID26545778,141001
MID26545875,143501
MID26545908,140801
MID26545927,141901
MID26546056,141901
MID26546184,141001
MID26546186,143501
MID26546202,141901
MID26546280,141001
MID26546304,140801
MID26546364,140801
MID26546753,140801
MID26546753,143501
MID26546767,141901
MID26546790,140801
MID26546810,143501
MID26547002,140801
MID26547002,141001
MID26547091,140801
MID26547117,143501
MID26547198,143501
MID26547233,143501
MID26547390,141901
MID26547467,143501
MID26547504,141001
MID26547535,140801
MID26547661,141901
MID26547685,141901
MID26547694,141001
MID26547741,143501
MID26547810,141901
MID26547855,140801
MID26547930,141901
MID26547936,141001
MID26547958,141001
MID26547961,141901
MID26548057,141901
MID26548246,143501
MID26548327,141901
MID26548333,143501
MID26548357,141901
MID26548374,140801
MID26548468,140801
MID26548468,141001
MID26548621,140801
MID26548655,143501
MID26548685,143501
MID26548701,141001
MID26548716,141001
MID26548741,141001
MID26548758,141901
MID26548844,140801
MID26548850,143501
MID26548857,140801
MID26548857,141001
MID26548867,140801
MID26548888,141001
MID26548898,140801
MID26548965,141901
MID26548998,141901
MID26549041,141901
MID26549239,140801
MID26549405,141001
MID26549439,141901
MID26549442,141001
MID26549445,141901
MID26549480,141001
MID26549510,141001
MID26549514,141001
MID26549544,141901
MID26549654,141001
MID26549734,141901
MID26549858,141001
MID26549874,143501
MID26549950,141001
MID26549959,143501
MID26549982,141901
MID26549983,141001
MID26549994,140801
MID26550025,141001
MID26550038,141001
MID26550040,141001
MID26550098,141901
MID26550114,141901
MID26550209,141901
MID26550213,141901
MID26550241,141901
MID26550248,141901
MID26550253,143501
MID26550391,140801
MID26550402,141001
MID26550485,141001
MID26550485,140801
MID26550570,141901
MID26550688,143501
MID26550708,141901
MID26550722,141901
MID26550805,141901
MID26550819,141901
MID26550836,140801
MID26550884,141901
MID26550916,141901
MID26550982,140801
MID26550982,141001
MID26550985,141001
MID26550991,141901
MID26551109,141001
MID26551132,141001
MID26551182,140801
MID26551182,141901
MID26551218,143501
MID26551218,141901
MID26551242,141901
MID26551247,141001
MID26551247,140801
MID26551267,141001
MID26551311,140801
MID26551479,141901
MID26551479,140801
MID26551509,143501
MID26551515,141901
MID26551518,141901
MID26551551,141001
MID26551649,141901
MID26551661,141001
MID26551681,143501
MID26551722,140801
MID26551730,141901
MID26551744,141901
MID26551746,141901
MID26552193,141001
MID26552249,140801
MID26552287,140801
MID26552319,141901
MID26552405,140801
MID26552423,141901
MID26552445,141001
MID26552466,141901
MID26552493,140801
MID26552500,141001
MID26552676,141901
MID26552730,140801
MID26552801,141001
MID26553000,141001
MID26553022,140801
MID26553037,141001
MID26553047,140801
MID26553065,141901
MID26553082,141901
MID26553082,143501
MID26553121,140801
MID26553255,141001
MID26553350,141001
MID26553354,140801
MID26553395,143501
MID26553492,141001
MID26553505,141901
MID26553549,143501
MID26553607,143501
MID26553646,141901
MID26553766,143501
MID26553767,143501
MID26553790,140801
MID26554081,141901
MID26554182,140801
MID26554250,140801
MID26554268,141901
MID26554286,141001
MID26554505,143501
MID26554588,141901
MID26554600,141901
MID26554801,143501
MID26554948,141901
MID26554954,140801
MID26554974,140801
MID26555023,141901
MID26555088,140801
MID26555121,140801
MID26555212,141901
MID26555254,141901
MID26555296,140801
MID26555371,141901
MID26555375,141901
MID26555458,140801
MID26555596,143501
MID26555695,140801
MID26555821,140801
MID26555929,140801
MID26555937,141901
MID26556012,140801
MID26556037,140801
MID26556079,141001
MID26556111,140801
MID26556126,141001
MID26556215,141901
MID26556338,141901
MID26556340,141001
MID26556419,140801
MID26556621,141001
MID26556622,140801
MID26556899,140801
MID26556936,140801
MID26556965,140801
MID26557001,143501
MID26557037,140801
MID26557062,141901
MID26557085,141001
MID26557140,140801
MID26557297,143501
MID26557453,141901
MID26557493,141001
MID26557576,141001
MID26557626,141001
MID26557657,141001
MID26557703,141001
MID26557723,141901
MID26557745,141901
MID26557849,141901
MID26557862,141901
MID26558001,141001
MID26558009,141901
MID26558093,141001
MID26558197,140801
MID26558276,141901
MID26558469,141001
MID26558469,143501
MID26558561,143501
MID26558841,141901
MID26558845,141001
MID26558914,141901
MID26559011,141901
MID26559011,140801
MID26559129,141901
MID26559137,141901
MID26559162,141001
MID26559212,143501
MID26559226,141001
MID26559727,140801
MID26559744,141901
MID26559845,141001
MID26560135,141901
MID26560204,141901
MID26560262,140801
MID26560455,141901
MID26560507,141001
MID26560608,140801
MID26560673,141901
MID26560681,141901
MID26560742,141901
MID26560776,141901
MID26560879,141001
MID26560987,143501
MID26561198,143501
MID26561264,143501
MID26561296,143501
MID26561628,141901
MID26561861,141901
MID26561863,140801
MID26561917,143501
MID26562230,141901
MID26562692,140801
MID26562797,141001
MID26562811,141001
MID26562975,141901
MID26563021,143501
MID26563050,143501
MID26563065,141001
MID26563092,140801
MID26563141,141901
MID26563242,143501
MID26563270,141901
MID26563410,143501
MID26563452,141901
MID26563479,143501
MID26564052,143501
MID26564468,140801
MID26564489,141001
MID26564869,141901
MID26565044,141901
MID26565250,143501
MID26565493,141001
MID26565641,141901
MID26565843,143501
MID26566006,141901
MID26566148,141901
MID26566193,140801
MID26566302,143501
MID26566434,141901
MID26566485,141901
MID26566498,143501
MID26566804,141901
MID26566848,143501
MID26566866,141901
MID26566895,141901
MID26566917,141001
MID26566999,141001
MID26567290,141901
MID26567467,141901
MID26567656,141001
MID26567733,143501
MID26567915,140801
MID26568048,141901
MID26568112,141901
MID26568253,141901
MID26568594,140801
MID26568639,141001
MID26568705,140801
MID26568735,141001
MID26568751,140801
MID26568760,141901
MID26568822,141901
MID26568971,141001
MID26569202,140801
MID26569301,141901
MID26569480,141901
MID26569485,141901
MID26569645,141001
MID26569646,141001
MID26569689,141901
MID26569758,140801
MID26569759,141001
MID26569803,141001
MID26569944,140801
MID26570172,141901
MID26570528,141901
MID26570673,140801
MID26570736,141001
MID26570793,141001
MID26570934,141001
MID26570949,141901
MID26571230,143501
MID26571374,141901
MID26571430,141901
MID26571480,141001
MID26571507,141001
MID26571907,141901
MID26572055,141901
MID26572060,141001
MID26572242,143501
MID26572319,141001
MID26572475,141901
MID26572579,141901
MID26572858,141001
MID26572892,141901
MID26572993,141901
MID26573027,143501
MID26573027,141001
MID26573113,141901
MID26573147,143501
MID26573300,141001
MID26573499,140801
MID26573587,143501
MID26573781,141001
MID26573848,141901
MID26573890,141001
MID26573898,141901
MID26573946,141901
MID26574042,141901
MID26574182,143501
MID26574202,140801
MID26574207,141901
MID26574211,140801
MID26574217,143501
MID26574218,141001
MID26574307,140801
MID26574351,141901
MID26574351,143501
MID26574375,140801
MID26574411,141901
MID26574469,140801
MID26574728,141001
MID26574728,140801
MID26574744,141901
MID26574744,141001
MID26574827,141001
MID26574932,141001
MID26575064,141901
MID26575078,141001
MID26575270,143501
MID26575287,141001
MID26575334,141901
MID26575472,143501
MID26575501,143501
MID26575692,140801
MID26575742,141001
MID26575816,141001
MID26575883,141901
MID26575894,141001
MID26575966,141901
MID26575972,140801
MID26576072,141001
MID26576078,140801
MID26576078,141001
MID26576086,141901
MID26576094,141901
MID26576265,143501
MID26576336,141901
MID26576702,141901
MID26576795,141001
MID26576888,140801
MID26577113,140801
MID26577168,140801
MID26577234,141001
MID26577240,141901
MID26577244,141901
MID26577285,141901
MID26577317,140801
MID26577363,141901
MID26577412,141901
MID26577412,143501
MID26577431,141901
MID26577489,140801
MID26577502,141001
MID26577560,141001
MID26577706,140801
MID26577725,141001
MID26577783,141001
MID26577783,140801
MID26577830,143501
MID26577887,140801
MID26578080,141001
MID26578081,141901
MID26578158,140801
MID26578292,141001
MID26578469,141901
MID26578492,141901
MID26578499,141001
MID26578656,141001
MID26578682,141001
MID26578889,141001
MID26578893,140801
MID26578929,141901
MID26579006,141001
MID26579111,140801
MID26579251,140801
MID26579270,141901
MID26579327,141001
MID26579342,140801
MID26579354,141001
MID26579415,141901
MID26579450,143501
MID26579459,143501
MID26579473,141901
MID26579505,141901
MID26579576,141001
MID26579644,141901
MID26579713,141001
MID26579838,141901
MID26580025,140801
MID26580245,141901
MID26580350,141901
MID26580507,143501
MID26580650,143501
MID26580727,141901
MID26580747,143501
MID26580770,140801
MID26580894,141901
MID26580897,141001
MID26581048,141001
MID26581085,141901
MID26581201,141901
MID26581294,143501
MID26581425,141901
MID26581468,141901
MID26581483,140801
MID26581483,141901
MID26581483,143501
MID26581508,140801
MID26581578,140801
MID26581652,141001
MID26581681,141001
MID26581711,141001
MID26581765,141901
MID26581817,141901
MID26581844,141901
MID26581900,140801
MID26581900,143501
MID26581902,141901
MID26581948,141901
MID26581984,141901
MID26581985,140801
MID26582156,141001
MID26582164,141901
MID26582230,141901
MID26582284,141901
MID26582290,141901
MID26582341,143501
MID26582400,140801
MID26582991,141901
MID26583045,140801
MID26583057,141901
MID26583217,141901
MID26583369,141001
MID26583378,141901
MID26583506,141901
MID26583520,140801
MID26583538,141901
MID26583705,141001
MID26583765,143501
MID26583806,140801
MID26583811,140801
MID26583861,140801
MID26583996,141901
MID26584029,140801
MID26584104,141901
MID26584170,141001
MID26584203,141001
MID26584326,141901
MID26584370,141901
MID26584417,141001
MID26584460,141901
MID26584686,140801
MID26584760,141901
MID26584807,141001
MID26585107,140801
MID26585118,141001
MID26585185,140801
MID26585197,141901
MID26585201,143501
MID26585405,140801
MID26585406,141901
MID26585547,141901
MID26585624,143501
MID26585776,141901
MID26585962,141901
MID26586094,141901
MID26586103,141001
MID26586201,140801
MID26586415,141901
MID26586417,141901
MID26586422,141001
MID26586434,141901
MID26586459,141001
MID26586669,141901
MID26586753,141901
MID26586769,141901
MID26586849,141901
MID26587081,141901
MID26587276,141901
MID26587368,143501
MID26587581,141001
MID26587744,141001
MID26587835,143501
MID26587953,141901
MID26587962,141001
MID26587974,141901
MID26588111,143501
MID26588209,141901
MID26588218,141901
MID26588220,141001
MID26588243,143501
MID26588309,140801
MID26588488,141901
MID26588544,141901
MID26588547,143501
MID26588727,140801
MID26588831,140801
MID26589025,141901
MID26589068,143501
MID26589072,141901
MID26589152,140801
MID26589184,141001
MID26589452,140801
MID26589453,141901
MID26589525,141001
MID26589679,141901
MID26589791,141001
MID26589963,141001
MID26590048,140801
MID26590083,140801
MID26590128,143501
MID26590130,141901
MID26590182,141901
MID26590217,141901
MID26590280,140801
MID26590285,143501
MID26590325,141901
MID26590428,143501
MID26590543,140801
MID26590637,143501
MID26590682,141001
MID26590689,141901
MID26590795,141001
MID26590806,141901
MID26590827,141901
MID26590833,143501
MID26590851,141001
MID26590914,141901
MID26590964,143501
MID26590964,140801
MID26591092,143501
MID26591106,141901
MID26591299,141001
MID26591405,141901
MID26591419,141901
MID26591432,140801
MID26591459,141901
MID26591511,141901
MID26591643,141901
MID26591800,141901
MID26592092,141901
MID26592092,140801
MID26592159,143501
MID26592185,141001
MID26592326,141901
MID26592351,141901
MID26592360,141901
MID26592407,141001
MID26592477,140801
MID26592507,141901
MID26592630,141001
MID26592654,143501
MID26592697,141001
MID26592880,141001
MID26592921,141901
MID26592926,143501
MID26592972,141901
MID26593006,140801
MID26593015,141001
MID26593121,141901
MID26593227,141001
MID26593445,141901
MID26593490,141001
MID26593744,141001
MID26593851,141901
MID26593862,143501
MID26593932,140801
MID26594039,140801
MID26594181,141901
MID26594181,141001
MID26594202,140801
MID26594258,140801
MID26594323,141001
MID26594346,141901
MID26594378,141001
MID26594495,141001
